group,variable,donated,received,value
Gambia,1995,,17.2771,-17.2771
Gambia,1996,,28.5455,-28.5455
Gambia,1997,,51.4108,-51.4108
Gambia,1998,,139.2281,-139.2281
Gambia,1999,,128.9428,-128.9428
Gambia,2000,,87.2172,-87.2172
Gambia,2001,,172.3874,-172.3874
Gambia,2002,,153.6854,-153.6854
Gambia,2003,,41.0437,-41.0437
Gambia,2004,,115.3856,-115.3856
Gambia,2005,,180.3263,-180.3263
Gambia,2006,,100.4242,-100.4242
Gambia,2007,,98.4127,-98.4127
Gambia,2008,,108.2558,-108.2558
Gambia,2009,,146.4597,-146.4597
Gambia,2010,,171.0146,-171.0146
Gambia,2011,,98.7931,-98.7931
Gambia,2012,,276.8642,-276.8642
Gambia,2013,,165.1299,-165.1299
Gambia,9999,,3.9500,-3.9500
Georgia,1993,,16.8849,-16.8849
Georgia,1994,,132.9407,-132.9407
Georgia,1995,,322.8095,-322.8095
Georgia,1996,,483.8323,-483.8323
Georgia,1997,,440.8562,-440.8562
Georgia,1998,,496.0906,-496.0906
Georgia,1999,,495.8200,-495.8200
Georgia,2000,,431.6280,-431.6280
Georgia,2001,,700.8745,-700.8745
Georgia,2002,,407.4192,-407.4192
Georgia,2003,,332.1669,-332.1669
Georgia,2004,,474.8516,-474.8516
Georgia,2005,,475.9927,-475.9927
Georgia,2006,,1095.0046,-1095.0046
Georgia,2007,,599.5631,-599.5631
Georgia,2008,,1699.9399,-1699.9399
Georgia,2009,,1641.1921,-1641.1921
Georgia,2010,,1421.1362,-1421.1362
Georgia,2011,,550.0206,-550.0206
Georgia,2012,,971.6852,-971.6852
Georgia,2013,,1019.5808,-1019.5808
Germany,1973,3224.2374,,3224.2374
Germany,1974,5251.2565,,5251.2565
Germany,1975,3936.5314,,3936.5314
Germany,1976,3788.6662,,3788.6662
Germany,1977,3442.8458,,3442.8458
Germany,1978,4099.7567,,4099.7567
Germany,1979,6754.2459,,6754.2459
Germany,1980,7439.6650,,7439.6650
Germany,1981,6209.8073,,6209.8073
Germany,1982,4673.6242,,4673.6242
Germany,1983,3719.0972,,3719.0972
Germany,1984,5380.6366,,5380.6366
Germany,1985,5371.1107,,5371.1107
Germany,1986,4072.2515,,4072.2515
Germany,1987,4481.0013,,4481.0013
Germany,1988,4946.5335,,4946.5335
Germany,1989,8796.3418,,8796.3418
Germany,1990,8545.0539,,8545.0539
Germany,1991,5078.7177,,5078.7177
Germany,1992,13928.7721,,13928.7721
Germany,1993,10972.6209,,10972.6209
Germany,1994,10954.0539,,10954.0539
Germany,1995,12592.2893,,12592.2893
Germany,1996,6781.8712,,6781.8712
Germany,1997,11875.6115,,11875.6115
Germany,1998,3854.5318,,3854.5318
Germany,1999,6213.5526,,6213.5526
Germany,2000,12104.9889,,12104.9889
Germany,2001,6960.1569,,6960.1569
Germany,2002,7866.0387,,7866.0387
Germany,2003,8091.5884,,8091.5884
Germany,2004,7384.9172,0.0315,7384.8857
Germany,2005,10982.3122,,10982.3122
Germany,2006,11065.3440,,11065.3440
Germany,2007,12244.0589,0.0287,12244.0302
Germany,2008,14595.0928,,14595.0928
Germany,2009,11058.0414,,11058.0414
Germany,2010,11884.7601,,11884.7601
Germany,2011,12512.7679,,12512.7679
Germany,2012,13078.0055,,13078.0055
Germany,2013,14912.7638,,14912.7638
Ghana,1962,,361.2244,-361.2244
Ghana,1968,,68.2830,-68.2830
Ghana,1969,,83.1680,-83.1680
Ghana,1970,,54.9368,-54.9368
Ghana,1971,,43.3113,-43.3113
Ghana,1972,,85.1440,-85.1440
Ghana,1973,,220.6146,-220.6146
Ghana,1974,,139.2550,-139.2550
Ghana,1975,,866.3980,-866.3980
Ghana,1976,,325.0657,-325.0657
Ghana,1977,,1541.9086,-1541.9086
Ghana,1978,,3093.2313,-3093.2313
Ghana,1979,,226.1456,-226.1456
Ghana,1980,,475.0723,-475.0723
Ghana,1981,,350.7266,-350.7266
Ghana,1982,,215.6051,-215.6051
Ghana,1983,,1187.8125,-1187.8125
Ghana,1984,,1396.5486,-1396.5486
Ghana,1985,,874.2267,-874.2267
Ghana,1986,,812.8677,-812.8677
Ghana,1987,,1602.2548,-1602.2548
Ghana,1988,,1850.8383,-1850.8383
Ghana,1989,,1129.6959,-1129.6959
Ghana,1990,,1385.9014,-1385.9014
Ghana,1991,,1403.8394,-1403.8394
Ghana,1992,,1172.6338,-1172.6338
Ghana,1993,,1114.7264,-1114.7264
Ghana,1994,,646.2134,-646.2134
Ghana,1995,,1322.9446,-1322.9446
Ghana,1996,,1630.6103,-1630.6103
Ghana,1997,,833.3865,-833.3865
Ghana,1998,,1073.1145,-1073.1145
Ghana,1999,,1948.7313,-1948.7313
Ghana,2000,,1191.0145,-1191.0145
Ghana,2001,,1448.7909,-1448.7909
Ghana,2002,,1153.4944,-1153.4944
Ghana,2003,,1972.4564,-1972.4564
Ghana,2004,,3212.6806,-3212.6806
Ghana,2005,,1617.1766,-1617.1766
Ghana,2006,,1813.0384,-1813.0384
Ghana,2007,,2016.5424,-2016.5424
Ghana,2008,,2447.3818,-2447.3818
Ghana,2009,,2078.1252,-2078.1252
Ghana,2010,,1549.9576,-1549.9576
Ghana,2011,,1335.7811,-1335.7811
Ghana,2012,,2025.4973,-2025.4973
Ghana,2013,,1335.6669,-1335.6669
Greece,1968,,85.3537,-85.3537
Greece,1970,,218.4546,-218.4546
Greece,1971,,305.0089,-305.0089
Greece,1972,,128.2618,-128.2618
Greece,1973,,73.9817,-73.9817
Greece,1974,,132.9156,-132.9156
Greece,1975,,431.4664,-431.4664
Greece,1976,,249.0530,-249.0530
Greece,1977,,121.8809,-121.8809
Greece,1978,,273.5817,-273.5817
Greece,1979,,68.2944,-68.2944
Greece,1980,,142.6832,-142.6832
Greece,1981,,26.0467,-26.0467
Greece,1985,,36.8193,-36.8193
Greece,1988,,37.7279,-37.7279
Greece,1991,,303.4121,-303.4121
Greece,1997,,0.4526,-0.4526
Greece,2002,214.8312,,214.8312
Greece,2003,371.0127,,371.0127
Greece,2004,223.7747,,223.7747
Greece,2005,267.8174,0.3559,267.4615
Greece,2006,247.3534,,247.3534
Greece,2007,279.5171,,279.5171
Greece,2008,316.2363,,316.2363
Greece,2009,302.9966,,302.9966
Greece,2010,224.8199,18459.9407,-18235.1208
Greece,2011,153.8973,,153.8973
Greece,2012,116.8158,,116.8158
Greece,2013,40.6956,,40.6956
Guatemala,1955,,147.6070,-147.6070
Guatemala,1967,,107.0187,-107.0187
Guatemala,1968,,90.8164,-90.8164
Guatemala,1970,,0.6011,-0.6011
Guatemala,1971,,179.8210,-179.8210
Guatemala,1973,,217.0684,-217.0684
Guatemala,1974,,93.6025,-93.6025
Guatemala,1975,,650.2716,-650.2716
Guatemala,1976,,479.5020,-479.5020
Guatemala,1977,,462.4641,-462.4641
Guatemala,1978,,243.1125,-243.1125
Guatemala,1979,,86.1263,-86.1263
Guatemala,1980,,265.5878,-265.5878
Guatemala,1981,,333.9692,-333.9692
Guatemala,1982,,206.9862,-206.9862
Guatemala,1983,,858.7360,-858.7360
Guatemala,1984,,395.0905,-395.0905
Guatemala,1985,,865.5464,-865.5464
Guatemala,1986,,604.0376,-604.0376
Guatemala,1987,,458.8663,-458.8663
Guatemala,1988,,574.2011,-574.2011
Guatemala,1989,,314.0840,-314.0840
Guatemala,1990,,413.8794,-413.8794
Guatemala,1991,,238.1492,-238.1492
Guatemala,1992,,676.0165,-676.0165
Guatemala,1993,,550.5257,-550.5257
Guatemala,1994,,214.9570,-214.9570
Guatemala,1995,,749.2886,-749.2886
Guatemala,1996,,788.8996,-788.8996
Guatemala,1997,,1257.9479,-1257.9479
Guatemala,1998,,991.1790,-991.1790
Guatemala,1999,,1105.5583,-1105.5583
Guatemala,2000,,457.1757,-457.1757
Guatemala,2001,,454.5016,-454.5016
Guatemala,2002,,1460.7431,-1460.7431
Guatemala,2003,,808.0376,-808.0376
Guatemala,2004,,502.7661,-502.7661
Guatemala,2005,,640.5238,-640.5238
Guatemala,2006,,1300.9888,-1300.9888
Guatemala,2007,,909.2094,-909.2094
Guatemala,2008,,1085.3037,-1085.3037
Guatemala,2009,,1541.9335,-1541.9335
Guatemala,2010,,628.6808,-628.6808
Guatemala,2011,,417.0791,-417.0791
Guatemala,2012,,837.9382,-837.9382
Guatemala,2013,,605.0230,-605.0230
Guinea,1966,,11.9295,-11.9295
Guinea,1968,,440.4252,-440.4252
Guinea,1971,,54.9016,-54.9016
Guinea,1973,,56.4236,-56.4236
Guinea,1974,,125.7553,-125.7553
Guinea,1975,,174.8298,-174.8298
Guinea,1976,,75.7430,-75.7430
Guinea,1977,,412.7872,-412.7872
Guinea,1978,,184.7984,-184.7984
Guinea,1979,,227.5305,-227.5305
Guinea,1980,,333.3989,-333.3989
Guinea,1981,,243.1837,-243.1837
Guinea,1982,,472.3003,-472.3003
Guinea,1983,,458.9403,-458.9403
Guinea,1984,,526.4547,-526.4547
Guinea,1985,,458.5196,-458.5196
Guinea,1986,,448.9324,-448.9324
Guinea,1987,,775.3332,-775.3332
Guinea,1988,,767.4516,-767.4516
Guinea,1989,,612.5865,-612.5865
Guinea,1990,,839.7989,-839.7989
Guinea,1991,,445.2002,-445.2002
Guinea,1992,,559.6325,-559.6325
Guinea,1993,,392.9585,-392.9585
Guinea,1994,,307.5802,-307.5802
Guinea,1995,,361.9996,-361.9996
Guinea,1996,,349.7237,-349.7237
Guinea,1997,,705.2988,-705.2988
Guinea,1998,,444.9634,-444.9634
Guinea,1999,,472.2565,-472.2565
Guinea,2000,,301.6133,-301.6133
Guinea,2001,,941.8635,-941.8635
Guinea,2002,,425.5632,-425.5632
Guinea,2003,,333.1605,-333.1605
Guinea,2004,,326.9867,-326.9867
Guinea,2005,,265.5519,-265.5519
Guinea,2006,,294.7270,-294.7270
Guinea,2007,,468.0561,-468.0561
Guinea,2008,,778.4330,-778.4330
Guinea,2009,,220.8223,-220.8223
Guinea,2010,,133.9489,-133.9489
Guinea,2011,,253.9852,-253.9852
Guinea,2012,,465.1153,-465.1153
Guinea,2013,,761.7866,-761.7866
Guinea,9999,,1.9500,-1.9500
Guinea-Bissau,1973,,1.8839,-1.8839
Guinea-Bissau,1974,,6.8214,-6.8214
Guinea-Bissau,1975,,52.2156,-52.2156
Guinea-Bissau,1976,,111.9180,-111.9180
Guinea-Bissau,1977,,117.7757,-117.7757
Guinea-Bissau,1978,,197.6577,-197.6577
Guinea-Bissau,1979,,157.1903,-157.1903
Guinea-Bissau,1980,,76.3534,-76.3534
Guinea-Bissau,1981,,162.9219,-162.9219
Guinea-Bissau,1982,,152.3189,-152.3189
Guinea-Bissau,1983,,276.5031,-276.5031
Guinea-Bissau,1984,,178.2693,-178.2693
Guinea-Bissau,1985,,144.5728,-144.5728
Guinea-Bissau,1986,,83.7178,-83.7178
Guinea-Bissau,1987,,296.2448,-296.2448
Guinea-Bissau,1988,,150.9504,-150.9504
Guinea-Bissau,1989,,373.2329,-373.2329
Guinea-Bissau,1990,,148.0705,-148.0705
Guinea-Bissau,1991,,103.0661,-103.0661
Guinea-Bissau,1992,,89.3013,-89.3013
Guinea-Bissau,1993,,103.9719,-103.9719
Guinea-Bissau,1994,,337.9156,-337.9156
Guinea-Bissau,1995,,138.5466,-138.5466
Guinea-Bissau,1996,,213.6915,-213.6915
Guinea-Bissau,1997,,130.4098,-130.4098
Guinea-Bissau,1998,,45.6360,-45.6360
Guinea-Bissau,1999,,95.6454,-95.6454
Guinea-Bissau,2000,,317.2279,-317.2279
Guinea-Bissau,2001,,98.0464,-98.0464
Guinea-Bissau,2002,,140.2269,-140.2269
Guinea-Bissau,2003,,158.2239,-158.2239
Guinea-Bissau,2004,,84.8148,-84.8148
Guinea-Bissau,2005,,94.4252,-94.4252
Guinea-Bissau,2006,,98.0287,-98.0287
Guinea-Bissau,2007,,143.7628,-143.7628
Guinea-Bissau,2008,,134.6461,-134.6461
Guinea-Bissau,2009,,142.7594,-142.7594
Guinea-Bissau,2010,,154.2609,-154.2609
Guinea-Bissau,2011,,76.2834,-76.2834
Guinea-Bissau,2012,,67.0254,-67.0254
Guinea-Bissau,2013,,90.2220,-90.2220
Guyana,1961,,10.3978,-10.3978
Guyana,1968,,34.1415,-34.1415
Guyana,1969,,39.2174,-39.2174
Guyana,1970,,14.2189,-14.2189
Guyana,1971,,32.9410,-32.9410
Guyana,1972,,24.0150,-24.0150
Guyana,1973,,172.8915,-172.8915
Guyana,1974,,77.5812,-77.5812
Guyana,1975,,75.6825,-75.6825
Guyana,1976,,18.2478,-18.2478
Guyana,1977,,250.1333,-250.1333
Guyana,1978,,446.2299,-446.2299
Guyana,1979,,122.1758,-122.1758
Guyana,1980,,126.4468,-126.4468
Guyana,1981,,200.9297,-200.9297
Guyana,1982,,84.3760,-84.3760
Guyana,1983,,59.5453,-59.5453
Guyana,1984,,149.8431,-149.8431
Guyana,1985,,262.0679,-262.0679
Guyana,1986,,39.4709,-39.4709
Guyana,1987,,52.7394,-52.7394
Guyana,1988,,133.1895,-133.1895
Guyana,1989,,277.9899,-277.9899
Guyana,1990,,538.1349,-538.1349
Guyana,1991,,271.5217,-271.5217
Guyana,1992,,153.9527,-153.9527
Guyana,1993,,321.5217,-321.5217
Guyana,1994,,95.3238,-95.3238
Guyana,1995,,257.0169,-257.0169
Guyana,1996,,216.1048,-216.1048
Guyana,1997,,395.0805,-395.0805
Guyana,1998,,282.3929,-282.3929
Guyana,1999,,261.4916,-261.4916
Guyana,2000,,139.8038,-139.8038
Guyana,2001,,187.0715,-187.0715
Guyana,2002,,317.4041,-317.4041
Guyana,2003,,161.6819,-161.6819
Guyana,2004,,305.7100,-305.7100
Guyana,2005,,87.3853,-87.3853
Guyana,2006,,210.8132,-210.8132
Guyana,2007,,193.8793,-193.8793
Guyana,2008,,132.1083,-132.1083
Guyana,2009,,92.5130,-92.5130
Guyana,2010,,389.8628,-389.8628
Guyana,2011,,123.0216,-123.0216
Guyana,2012,,131.5785,-131.5785
Guyana,2013,,132.6515,-132.6515
Haiti,1956,,21.0867,-21.0867
Haiti,1962,,3.0743,-3.0743
Haiti,1970,,33.9962,-33.9962
Haiti,1971,,12.4444,-12.4444
Haiti,1972,,54.9888,-54.9888
Haiti,1973,,135.2166,-135.2166
Haiti,1974,,113.2389,-113.2389
Haiti,1975,,267.6656,-267.6656
Haiti,1976,,275.6290,-275.6290
Haiti,1977,,200.8405,-200.8405
Haiti,1978,,286.6737,-286.6737
Haiti,1979,,170.8255,-170.8255
Haiti,1980,,144.1707,-144.1707
Haiti,1981,,286.0065,-286.0065
Haiti,1982,,438.9871,-438.9871
Haiti,1983,,503.0691,-503.0691
Haiti,1984,,290.2834,-290.2834
Haiti,1985,,336.8002,-336.8002
Haiti,1986,,451.0772,-451.0772
Haiti,1987,,371.5846,-371.5846
Haiti,1988,,128.3655,-128.3655
Haiti,1989,,382.6915,-382.6915
Haiti,1990,,324.8126,-324.8126
Haiti,1991,,285.4162,-285.4162
Haiti,1992,,79.7921,-79.7921
Haiti,1993,,165.1810,-165.1810
Haiti,1994,,290.7665,-290.7665
Haiti,1995,,889.9656,-889.9656
Haiti,1996,,588.1626,-588.1626
Haiti,1997,,423.7279,-423.7279
Haiti,1998,,612.9824,-612.9824
Haiti,1999,,390.4686,-390.4686
Haiti,2000,,248.6138,-248.6138
Haiti,2001,,242.7101,-242.7101
Haiti,2002,,355.2107,-355.2107
Haiti,2003,,529.1755,-529.1755
Haiti,2004,,511.3939,-511.3939
Haiti,2005,,1212.1843,-1212.1843
Haiti,2006,,877.8962,-877.8962
Haiti,2007,,733.6413,-733.6413
Haiti,2008,,987.9326,-987.9326
Haiti,2009,,1202.7139,-1202.7139
Haiti,2010,,3789.3848,-3789.3848
Haiti,2011,,2554.5061,-2554.5061
Haiti,2012,,1567.0774,-1567.0774
Haiti,2013,,1251.4243,-1251.4243
Haiti,9999,,1.9000,-1.9000
Honduras,1955,,34.0631,-34.0631
Honduras,1958,,44.6065,-44.6065
Honduras,1959,,12.1654,-12.1654
Honduras,1960,,71.3704,-71.3704
Honduras,1961,,71.9846,-71.9846
Honduras,1965,,67.7068,-67.7068
Honduras,1966,,33.6833,-33.6833
Honduras,1967,,61.3574,-61.3574
Honduras,1968,,78.5254,-78.5254
Honduras,1970,,88.8490,-88.8490
Honduras,1971,,167.6146,-167.6146
Honduras,1972,,121.5567,-121.5567
Honduras,1973,,166.7356,-166.7356
Honduras,1974,,352.8135,-352.8135
Honduras,1975,,293.9193,-293.9193
Honduras,1976,,700.2727,-700.2727
Honduras,1977,,269.5252,-269.5252
Honduras,1978,,535.3983,-535.3983
Honduras,1979,,363.4122,-363.4122
Honduras,1980,,1038.4387,-1038.4387
Honduras,1981,,345.4474,-345.4474
Honduras,1982,,471.1716,-471.1716
Honduras,1983,,957.3517,-957.3517
Honduras,1984,,445.7465,-445.7465
Honduras,1985,,893.2500,-893.2500
Honduras,1986,,686.3505,-686.3505
Honduras,1987,,470.0177,-470.0177
Honduras,1988,,734.6386,-734.6386
Honduras,1989,,279.4942,-279.4942
Honduras,1990,,788.5494,-788.5494
Honduras,1991,,940.3213,-940.3213
Honduras,1992,,714.8486,-714.8486
Honduras,1993,,441.5295,-441.5295
Honduras,1994,,245.3395,-245.3395
Honduras,1995,,724.3051,-724.3051
Honduras,1996,,433.3236,-433.3236
Honduras,1997,,466.8733,-466.8733
Honduras,1998,,1050.8552,-1050.8552
Honduras,1999,,1744.4142,-1744.4142
Honduras,2000,,1019.1800,-1019.1800
Honduras,2001,,581.7444,-581.7444
Honduras,2002,,679.2316,-679.2316
Honduras,2003,,602.1555,-602.1555
Honduras,2004,,974.2469,-974.2469
Honduras,2005,,1679.0908,-1679.0908
Honduras,2006,,749.2735,-749.2735
Honduras,2007,,603.7242,-603.7242
Honduras,2008,,711.4831,-711.4831
Honduras,2009,,372.2311,-372.2311
Honduras,2010,,755.1897,-755.1897
Honduras,2011,,561.2261,-561.2261
Honduras,2012,,677.9514,-677.9514
Honduras,2013,,900.3852,-900.3852
Honduras,9999,,5.0000,-5.0000
Hungary,1983,,636.1045,-636.1045
Hungary,1984,,1676.3038,-1676.3038
Hungary,1985,,779.7465,-779.7465
Hungary,1986,,642.5963,-642.5963
Hungary,1987,,462.5832,-462.5832
Hungary,1988,,988.7622,-988.7622
Hungary,1989,,653.8401,-653.8401
Hungary,1990,,1362.4215,-1362.4215
Hungary,1991,,2841.1338,-2841.1338
Hungary,1992,,1191.9654,-1191.9654
Hungary,1993,,1836.8690,-1836.8690
Hungary,1994,,963.2304,-963.2304
Hungary,1995,,1230.6083,-1230.6083
Hungary,1996,,867.4435,-867.4435
Hungary,1997,,738.2013,-738.2013
Hungary,1998,,684.3962,-684.3962
Hungary,1999,,275.0506,-275.0506
Hungary,2000,,186.1379,-186.1379
Hungary,2001,,1315.7451,-1315.7451
Hungary,2002,,1223.2640,-1223.2640
Hungary,2003,0.2788,1808.3992,-1808.1203
Hungary,2004,4.4631,435.6142,-431.1511
Hungary,2005,5.9622,101.2768,-95.3146
Hungary,2006,2.1403,71.6218,-69.4816
Hungary,2007,2.9540,19.9022,-16.9482
Hungary,2008,9.3287,6993.4337,-6984.1050
Hungary,2009,,1453.6795,-1453.6795
Hungary,2010,,0.0141,-0.0141
India,1949,,356.8520,-356.8520
India,1950,,150.0401,-150.0401
India,1952,,255.4736,-255.4736
India,1953,,158.1503,-158.1503
India,1954,,131.3864,-131.3864
India,1955,,81.1027,-81.1027
India,1956,,770.4759,-770.4759
India,1957,,1118.4067,-1118.4067
India,1958,,1240.8718,-1240.8718
India,1959,,689.3732,-689.3732
India,1960,,729.9246,-729.9246
India,1961,,1711.6344,-1711.6344
India,1962,,1106.7301,-1106.7301
India,1963,,873.6740,-873.6740
India,1964,,1344.2077,-1344.2077
India,1965,,1667.7257,-1667.7257
India,1966,,2357.8309,-2357.8309
India,1967,,178.3645,-178.3645
India,1969,,1676.8827,-1676.8827
India,1970,,1569.8998,-1569.8998
India,1971,,2360.7689,-2360.7689
India,1972,,1693.0558,-1693.0558
India,1973,,5732.8016,-5732.8016
India,1974,,6721.5121,-6721.5121
India,1975,,6542.6031,-6542.6031
India,1976,,4810.9075,-4810.9075
India,1977,,7114.6330,-7114.6330
India,1978,,7412.5458,-7412.5458
India,1979,,6049.2212,-6049.2212
India,1980,,7665.2761,-7665.2761
India,1981,,21351.1452,-21351.1452
India,1982,,8055.2714,-8055.2714
India,1983,,7325.2715,-7325.2715
India,1984,,12047.6441,-12047.6441
India,1985,,10319.4185,-10319.4185
India,1986,,7925.8507,-7925.8507
India,1987,,11488.9609,-11488.9609
India,1988,,9585.6178,-9585.6178
India,1989,,9771.3613,-9771.3613
India,1990,,6961.3555,-6961.3555
India,1991,,11791.4319,-11791.4319
India,1992,,10362.5835,-10362.5835
India,1993,,5521.9788,-5521.9788
India,1994,,7467.0664,-7467.0664
India,1995,,7076.8417,-7076.8417
India,1996,,7852.3084,-7852.3084
India,1997,,9480.3184,-9480.3184
India,1998,,5829.3503,-5829.3503
India,1999,,4440.5278,-4440.5278
India,2000,,7606.7866,-7606.7866
India,2001,,9045.5024,-9045.5024
India,2002,,9324.0212,-9324.0212
India,2003,,6589.3915,-6589.3915
India,2004,,8539.8407,-8539.8407
India,2005,,6084.4494,-6084.4494
India,2006,156.8450,9276.5676,-9119.7226
India,2007,404.2137,11081.9320,-10677.7183
India,2008,1507.8563,12069.2253,-10561.3690
India,2009,1507.0445,15335.6002,-13828.5557
India,2010,642.5922,12825.5684,-12182.9762
India,2011,,13448.7452,-13448.7452
India,2012,,7311.6880,-7311.6880
India,2013,,9520.2883,-9520.2883
India,9999,,10.2500,-10.2500
Indonesia,1968,,49.3686,-49.3686
Indonesia,1969,,424.3595,-424.3595
Indonesia,1970,,764.3131,-764.3131
Indonesia,1971,,563.8395,-563.8395
Indonesia,1972,,676.8130,-676.8130
Indonesia,1973,,4312.2180,-4312.2180
Indonesia,1974,,4266.3000,-4266.3000
Indonesia,1975,,3444.2960,-3444.2960
Indonesia,1976,,4340.3495,-4340.3495
Indonesia,1977,,5362.4837,-5362.4837
Indonesia,1978,,4062.0184,-4062.0184
Indonesia,1979,,6515.3311,-6515.3311
Indonesia,1980,,6445.1943,-6445.1943
Indonesia,1981,,5399.4227,-5399.4227
Indonesia,1982,,6321.6733,-6321.6733
Indonesia,1983,,6696.6405,-6696.6405
Indonesia,1984,,7044.4959,-7044.4959
Indonesia,1985,,7283.2702,-7283.2702
Indonesia,1986,,4097.6818,-4097.6818
Indonesia,1987,,7287.0276,-7287.0276
Indonesia,1988,,6816.1608,-6816.1608
Indonesia,1989,,9309.2018,-9309.2018
Indonesia,1990,,8723.0620,-8723.0620
Indonesia,1991,,9537.0165,-9537.0165
Indonesia,1992,,7909.7048,-7909.7048
Indonesia,1993,,6994.6154,-6994.6154
Indonesia,1994,,6858.9728,-6858.9728
Indonesia,1995,,8938.4086,-8938.4086
Indonesia,1996,,9646.7235,-9646.7235
Indonesia,1997,,13320.8338,-13320.8338
Indonesia,1998,,20833.1069,-20833.1069
Indonesia,1999,,9212.1001,-9212.1001
Indonesia,2000,,11610.4358,-11610.4358
Indonesia,2001,,6401.3701,-6401.3701
Indonesia,2002,,4043.7616,-4043.7616
Indonesia,2003,,6464.7975,-6464.7975
Indonesia,2004,,3781.3605,-3781.3605
Indonesia,2005,,7892.9820,-7892.9820
Indonesia,2006,,6574.2350,-6574.2350
Indonesia,2007,,5917.2786,-5917.2786
Indonesia,2008,,7505.9105,-7505.9105
Indonesia,2009,,10748.7518,-10748.7518
Indonesia,2010,,7601.3380,-7601.3380
Indonesia,2011,,4540.2484,-4540.2484
Indonesia,2012,,5181.4817,-5181.4817
Indonesia,2013,,5813.3834,-5813.3834
Iran,1957,,608.2705,-608.2705
Iran,1959,,626.1131,-626.1131
Iran,1960,,340.6315,-340.6315
Iran,1964,,134.4208,-134.4208
Iran,1965,,359.9152,-359.9152
Iran,1966,,175.4338,-175.4338
Iran,1967,,156.9608,-156.9608
Iran,1968,,170.7074,-170.7074
Iran,1969,,473.3137,-473.3137
Iran,1970,,1379.8831,-1379.8831
Iran,1971,,500.2146,-500.2146
Iran,1972,,513.0472,-513.0472
Iran,1973,,695.1061,-695.1061
Iran,1974,,1271.4376,-1271.4376
Iran,1975,,0.0700,-0.0700
Iran,1976,,450.5264,-450.5264
Iran,1977,,1.6036,-1.6036
Iran,1978,,1.4524,-1.4524
Iran,1979,,0.9998,-0.9998
Iran,1980,,69.5703,-69.5703
Iran,1981,,18.8861,-18.8861
Iran,1982,,13.9982,-13.9982
Iran,1983,,108.6358,-108.6358
Iran,1984,,11.8895,-11.8895
Iran,1985,,9.6337,-9.6337
Iran,1986,,6.3469,-6.3469
Iran,1987,,4.0822,-4.0822
Iran,1988,,2.3905,-2.3905
Iran,1989,,23.5172,-23.5172
Iran,1990,,28.6129,-28.6129
Iran,1991,,477.7011,-477.7011
Iran,1992,,230.9240,-230.9240
Iran,1993,,1135.4804,-1135.4804
Iran,1994,,3324.1042,-3324.1042
Iran,1995,,46.6478,-46.6478
Iran,1996,,41.8219,-41.8219
Iran,1997,,46.0216,-46.0216
Iran,1998,,53.6650,-53.6650
Iran,1999,,166.0875,-166.0875
Iran,2000,,556.9386,-556.9386
Iran,2001,,110.0328,-110.0328
Iran,2002,,131.3238,-131.3238
Iran,2003,,449.9035,-449.9035
Iran,2004,,981.6851,-981.6851
Iran,2005,,521.5577,-521.5577
Iran,2006,,156.3851,-156.3851
Iran,2007,,120.7732,-120.7732
Iran,2008,,359.2601,-359.2601
